,edit_history_tweet_ids,id,text,withheld.copyright,withheld.country_codes
83,['1666563636960145414'],1666563636960145414,"all facts confirmed.

anniesfunfacts facts kfc wendys entrepreneur ",,
84,['1666563223351603200'],1666563223351603200,"when you get a bad lead 🤦🏽‍♂️ 
call📱888.89.james
wendysdrivethru wendys openhouse remax realestate skit remaxhustle remaxchampions coldcalls leads laugh lol funny comedy callme humpday ",,
85,['1666563220587380737'],1666563220587380737,nexjql wendys berkleecollege transphobic store manager (i think) ,,
86,['1666563036486807557'],1666563036486807557,elektraheart467 wendys wait so are you guys open later or no i’m confused,,
87,['1666562760774152194'],1666562760774152194,you gotta be kidding me wendys ,,
88,['1666561542207184899'],1666561542207184899,yellow wendys just hit different.. ,,
89,['1666561071866339330'],1666561071866339330,"nexjql wendys berkleecollege nah, i'm going full scorched earth and outing them here in full view of both their corporate twitter account and the neighboring college that it's right across the street from lol",,
90,['1666560900646699008'],1666560900646699008,shychiguy doordash wendys at least some people get wendys. no one is getting this,,
91,['1666560476661121024'],1666560476661121024,rt trustwallet: wendys roast us if you can,,
92,['1666560474517852160'],1666560474517852160,"lonewolfaniro wendys berkleecollege well i'd just say something and note how their behavior was discriminatory and unprofessional. then, since 2020, i have *no* issue confronting anyone.",,
93,['1666560298541539333'],1666560298541539333,don’t matter the time of day or location wendys always gonna have a line and it’s going to always move slow 😐🤣,,
94,['1666560135316008960'],1666560135316008960,"rt trustwallet: wendys when 'i'll just have one fry' turns into eating the entire family meal.

oops.",,
95,['1666560074779619328'],1666560074779619328,"jackwills0 wendys can’t blame you, bro, can’t blame",,
96,['1666559803932438530'],1666559803932438530,the100156 wendys i started crying in the wendys drive thru when they said they didnt have it anymore,,
97,['1666559798924439553'],1666559798924439553,nexjql wendys berkleecollege proof that i'm at the wendy's. ,,
98,['1666559432795234306'],1666559432795234306,"school is out and the deals are in this summer! you have two chances to grab this deal for the rest of june on saturday, june 10 and sunday, june 25.

grab your dragons friends and family tickets, presented by wendys, today:  ",,
99,['1666558720275300352'],1666558720275300352,nexjql wendys berkleecollege yep. 4 women all ranting about how they didn't trust their kids around groomer teachers and the like.,,
0,['1666558432340582404'],1666558432340582404,lonewolfaniro wendys berkleecollege employees?,,
1,['1666557896593735681'],1666557896593735681,"to wendys, y'all got some nasty transphobes in your location, i can hear them ranting about fake news about gender reassignment surgery in schools and demeaning transgender people. mass ave outside of berkleecollege of music in boston. hatespeech",,
2,['1666557221705072646'],1666557221705072646,gerardogdobbs wendys holy crap it’s that expensive???,,
3,['1666556599245197313'],1666556599245197313,"doordash is partnering with more than a dozen retailers, including walgreens, aldiusa, dollargeneral, riteaid,  tacobell, 7eleven, wendys starbucks, littlecaesars, wingstop, panerabread etc. to promote its dashpass program.    winsightgrocery",,
4,['1666556423101112323'],1666556423101112323,dadezcmurphy85 mcdonaldscorp wendys nice😁,,
5,['1666556072218198017'],1666556072218198017,"travis_in_flint mcdonalds mcdonald’s sucks!!!! they have completely overpriced everything!!! the food is absolutely atrocious!!! 🤢 🤮 
haven’t eaten there for over a year.  you couldn’t pay me to eat that crap or go there.
👉🏻culvers burgerking tacobell longjohnsilvers arbys wendys portilloshotdog",,
6,['1666555440010854400'],1666555440010854400,empiresport212 wendys delicious tasty drug kits 🤤,,
7,['1666555412361928711'],1666555412361928711,"ad festival season is in full swing and the lineups are stacked. with so many artists at each event, choosing who to see can be overwhelming— but we've got you covered. 🙌 

see 10 artists you should catch at governor's ball, presented by wendys. ",,
8,['1666555212398575616'],1666555212398575616,jackwills0 wendys they got rid of it?…i’m gonna cry,,
9,['1666555086313586690'],1666555086313586690,cody6877 jerseymikes doordash wendys same. its like jersey mikes marked themselves as closed between 5-6pm,,
10,['1666553869030264832'],1666553869030264832,fud_daddy_420 tried to call and got wendys instead,,
11,['1666553749068808192'],1666553749068808192,is doordash just purposely fucking with all of us? this jerseymikes and wendys shit has got to stop. doordash jerseymikes wendys jersey fail getittrending ,,
12,['1666553356775731200'],1666553356775731200,bitcoin miners in every wendys would pay for all the ketchup &amp; grow the balance sheets overnight.,,
13,['1666553179830616064'],1666553179830616064,i love wendys chicken nuggets 🫶🏻,,
14,['1666553034246070272'],1666553034246070272,hey liberiasl!!!!!! 3 gen er !!!! peta pornhub xbox libdems liberal_party mcdonalds arbys albert12798 burgerking cum whoper wendys rawdognoah netflix pasword shared ford dodge chevytrucks lamborghini give me a tracktr ,,
15,['1666552743253667842'],1666552743253667842,rt trustwallet: wendys the limit does not exist?,,
16,['1666552711712501765'],1666552711712501765,doordash this will be like the wendys debacle all over again 😤,,
17,['1666552527913975808'],1666552527913975808,"jerseymikes doordash nothing like a doordash failure just like the wendys failure! 2 minutes into the promo and it's not working! so much for ordering dinner like i tried with wendy's a month ago. thanks jerseymikes, i was hoping to try you for the first time tonight! ",,
18,['1666552172933263364'],1666552172933263364,when you’re sick and craving wendys … but you get home and the whole order is wrong. 😩,,
19,['1666551848688295939'],1666551848688295939,wendys this is advertising,,
20,['1666551764110262275'],1666551764110262275,rt trustwallet: wendys pretty sure we'd just bash vr headsets together,,
21,['1666551740752166921'],1666551740752166921,rt trustwallet: wendys can u buy it with crypto,,
22,['1666551466092371971'],1666551466092371971,my eyes are shutting down goodbye besties elonmusk wendys,,
23,['1666551212626309120'],1666551212626309120,"bacon cheese baked potato shorts wendys baked potato

subscribe

",,
24,['1666551182066606081'],1666551182066606081,4 for $5??? wendys y’all dead ass rn?,,
25,['1666550968580751366'],1666550968580751366,wendys what ya fries looking like,,
26,['1666550511930314752'],1666550511930314752,wendys frys are top tier fr!!🙏,,
27,['1666550024610742272'],1666550024610742272,rt saylor: wendys meet bitcoin,,
28,['1666549728241414144'],1666549728241414144,wendys wow ! that just made me want to go buy a frosty !,,
29,['1666548806572462081'],1666548806572462081,"wendys nuggets miamiheat nba i need to shout out the order taker at wendys in everett, wa on evergreen way. taking my order at 1:50pm pt today. wow! this guy knows how to treat a customer.",,
30,['1666548217654263810'],1666548217654263810,tpain are wendys  frostys going to be at wiscansin fest?!,,
31,['1666546977906073602'],1666546977906073602,"qveerqveen007 wendys when you awaken your mind, everything starts to become clear and visible.",,
32,['1666546780517924865'],1666546780517924865,rt trustwallet: wendys you should mint that as an nft and prolly store it in your trust wallet. jus sayin,,
33,['1666546774108938241'],1666546774108938241,cobraspeechx wendys i thought i wa the only one that saw that,,
34,['1666546321304727552'],1666546321304727552,still mad that wendys discontinued the jalapeño popper chicken sandwich.,,
35,['1666545668909924354'],1666545668909924354,_lassie26 that account would smash them asap 😂 wendys,,
36,['1666545574953336832'],1666545574953336832,waddleandsilvy jeffjoniak wendys espn1000 waddle looks so small compared to todays football players,,
37,['1666544781122519049'],1666544781122519049,wendys i asked a.i. to generate wendy and this is what they came up with. i ❤️ her. can you make her your mascot for 1 day?? ilovewendy ,,
38,['1666544512439574530'],1666544512439574530,rt trustwallet: wendys roast us if you can,,
39,['1666544365601456128'],1666544365601456128,"nbcsgiants wendys scared, but willing to accept this a .500 club as all the rookies are seasoned..",,
40,['1666542632594554880'],1666542632594554880,"imma be honest, i don’t fucks with the wendys strawberry frosty. they gotta bring back the vanilla one back",,
41,['1666541299355320321'],1666541299355320321,rt trustwallet: wendys you should mint that as an nft and prolly store it in your trust wallet. jus sayin,,
42,['1666541228924493826'],1666541228924493826,wendys cuh made the wendy’s commercial theblackcousins 🔥🅿️,,
43,['1666541202232209408'],1666541202232209408,i applied for a corporate job at wendys and they rejected me………i hope y’all know you will never find a candidate as passionate for your cuisine as me 🥱 your loss,,
44,['1666540500436897792'],1666540500436897792,bruh… 🥸 wendys ,,
45,['1666538903577194496'],1666538903577194496,misterbrowniep wendys i’m sure he had the time of his life doing this commercial 😂,,
46,['1666538568779431938'],1666538568779431938,wendys i’ll stick to chocolate,,
47,['1666537019390951424'],1666537019390951424,wendys you fell off,,
48,['1666536691815817218'],1666536691815817218,rt trustwallet: wendys pretty sure we'd just bash vr headsets together,,
49,['1666535313198534663'],1666535313198534663,rt saylor: wendys meet bitcoin,,
50,['1666535201822896130'],1666535201822896130,nbcsgiants wendys from puerto rico 🇵🇷 webb you are ♥️ great. giants fans forever,,
51,['1666535189856817159'],1666535189856817159,umm.. wendys  curious why you changed the ghost pepper fries?  no more creamy ghost sauce with fresh jalapeños?  now it's just this weird hot oil soaked confusion?,,
52,['1666535078816632832'],1666535078816632832,rt trustwallet: wendys can u buy it with crypto,,
53,['1666534965159563269'],1666534965159563269,blocking me won’t stop what’s coming cz_binance wendys knows what’s coming ,,
54,['1666534557376495618'],1666534557376495618,rt trustwallet: wendys the limit does not exist?,,
55,['1666533659506089985'],1666533659506089985,"nuggs with gpr 😀 ( wendy’s - wendys in san diego, ca) ",,
56,['1666533447383277568'],1666533447383277568,wendys i have to know because sometimes i get it an sometimes i don’t is there a 20 piece nugget on the secret menu ?,,
57,['1666531758680973322'],1666531758680973322,"rt trustwallet: wendys when 'i'll just have one fry' turns into eating the entire family meal.

oops.",,
58,['1666531133524267015'],1666531133524267015,michel92873280 wendys trump- congrats $8 a hours,,
59,['1666528931644841984'],1666528931644841984,nbcsgiants wendys that kapler and the gm may be done after this season.,,
60,['1666528440441520129'],1666528440441520129,"rt trustwallet: wendys when 'i'll just have one fry' turns into eating the entire family meal.

oops.",,
61,['1666527147802886144'],1666527147802886144,best advertising campaign of the summer! wendys nails it as usual!! ,,
62,['1666526107800162412'],1666526107800162412,wendys ,,
63,['1666525727540359169'],1666525727540359169,rt trustwallet: wendys you should mint that as an nft and prolly store it in your trust wallet. jus sayin,,
64,['1666524211534352389'],1666524211534352389,rt trustwallet: wendys pretty sure we'd just bash vr headsets together,,
65,['1666523510838272000'],1666523510838272000,rt saylor: wendys meet bitcoin,,
66,['1666523021706776594'],1666523021706776594,wendys omg yes please!,,
67,['1666520984441225216'],1666520984441225216,"it’s been a long time since i visited dave at wendys , not sure why…delicious. ",,
68,['1666520983723712519'],1666520983723712519,rt trustwallet: wendys the limit does not exist?,,
69,['1666520971962884120'],1666520971962884120,wendys i worked at a wendys and my manager would shoot up heroin every night at 11:30 pm sharp,,
70,['1666520705725243423'],1666520705725243423,"wendys i've been eating a spicy chicken sandwich nearly every day for over ten years. i've also posted rave reviews on google maps to include a photo that's been viewed over 21,000 times. my question today: what's the projected date of reopening of the winder, georgia location",,
71,['1666519868617662487'],1666519868617662487,wendys pass a single wendy's while im inside my car while im hungie hungie,,
72,['1666519561091293210'],1666519561091293210,wendys i steal fries from your restaurant,,
73,['1666519318232702978'],1666519318232702978,hey wendys could we get a tribute for the_ironsheik?,,
74,['1666519256995864602'],1666519256995864602,wendys bookcameo what is that abomination!? send it back to hell where it belongs,,
75,['1666519096148500486'],1666519096148500486,wendys wendys i am a bacon person,,
76,['1666519015207079936'],1666519015207079936,jacantalk wendys it’s crazy. i remember in high school for example if i went to mcdonald’s i could get 2 mcdoubles med fry large drink and it costed $4.85 now it’s like 11-12 bucks 🤦🏻‍♂️,,
77,['1666518721739759625'],1666518721739759625,boltz_jake_ wendys i have not eaten out in a while and found out about the price change today. fast food is out of control.,,
78,['1666518711497269259'],1666518711497269259,wendys i heard mcdonalds talking shit about you.,,
79,['1666517974583222287'],1666517974583222287,"djurictine he hated mcdonaldscorp and loved wendys .
he will be missed. ",,
80,['1666517938692562955'],1666517938692562955,"wendys so what used to be a 4for4 now cost $7 and you serve it with cold fries, a burger with cold cheese and chicken nuggets that taste like they were warmed under a light from yesterday🤢? nah you’re done. i will never eat there again. i just wasted my time &amp; money. terrible! ",,
81,['1666517670802366467'],1666517670802366467,rt baldwinsydnee: wendys yes. yes i do,,
82,['1666517513289474056'],1666517513289474056,rt trustwallet: wendys can u buy it with crypto,,
83,['1666516683740028930'],1666516683740028930,wendys i enjoy femboy cock,,
84,['1666516466672214026'],1666516466672214026,"wendys it’s pride month!!!
suck my cock and balls please",,
85,['1666516341862309923'],1666516341862309923,rt trustwallet: wendys roast us if you can,,
86,['1666516028694601750'],1666516028694601750,wendys when did wendy’s switch to chopped lettuce?  can no longer do lettuce wraps for glutenfree patrons!!!,,
87,['1666515723022204928'],1666515723022204928,wendys exxox64,,
88,['1666515502636605450'],1666515502636605450,albaashy this user is currently jobless and homeless pls intervene by securing any available post for her thanks mcdonaldsuk mcdonalds_sa starbucks subway burgerking kfc_es chipotletweets dunkindonuts wendys tacobell,,
89,['1666515052621340674'],1666515052621340674,wendys hello i need a job please i resident in houston,,
90,['1666514809326649344'],1666514809326649344,wendys on stream rn pull up if u get bored ,,
91,['1666514692632715264'],1666514692632715264,rt trustwallet: wendys the limit does not exist?,,
92,['1666514656414801943'],1666514656414801943,"wendyscanada wendyscanada don't think this is the crunch you meant,but a broken tab in my 🍔 not nice feeling!
short staffed understand but if only 2👥+a manager show? close!
foodsafetystooimportant
manager:🤷‍♀️throws it in🗑""contact app for refund""
arnprioront
wendys🇨🇦
tgmyburgernotmykids ",,
93,['1666514509983260675'],1666514509983260675,"i'm at wendy’s - wendys in terre haute, in ",,
94,['1666514383810207745'],1666514383810207745,"rt trustwallet: wendys when 'i'll just have one fry' turns into eating the entire family meal.

oops.",,
95,['1666514245859549191'],1666514245859549191,you got one more time before i start making my own shit fr like wendys,,
96,['1666514198044483592'],1666514198044483592,rt trustwallet: wendys can u buy it with crypto,,
97,['1666514116452687898'],1666514116452687898,rt trustwallet: wendys you should mint that as an nft and prolly store it in your trust wallet. jus sayin,,
98,['1666513509683802112'],1666513509683802112,"if i had a light saber , i would use it to cook a wendys hamburger.
wendys 
spaceforce 
bootsonthemoon 
netflix 
usa",,
0,['1666513352581849097'],1666513352581849097,wendys love the grilled chicken wrap. any chance of a spicy version with ghost pepper ranch instead of regular ranch?,,
1,['1666512814842982400'],1666512814842982400,mcdonalds wtf is this? i should have went to wendys ,,
2,['1666512812171051008'],1666512812171051008,rt saylor: wendys meet bitcoin,,
3,['1666512120316305417'],1666512120316305417,"waddleandsilvy jeffjoniak wendys espn1000 don’t worry, we got a nice view via the reflection on your sunglasses",,
4,['1666511993543467022'],1666511993543467022,wendys shut up wendys,,
5,['1666511878053306382'],1666511878053306382,"live  halas hall &amp; we watched today’s bears otas. 
jeffjoniak &amp; braxton jones stop by.
getsy talks offense.
whitesox back?
cubs struggle.
nbafinals game 3
chipmunk down
wendys 

espn1000 &amp; 100.3 hd2
download espn chicago app
watch  or youtube live ",,
6,['1666511406085095424'],1666511406085095424,rt trustwallet: wendys you should mint that as an nft and prolly store it in your trust wallet. jus sayin,,
7,['1666510544864530432'],1666510544864530432,wendys really wish you’d fix your app. half the time i can’t sign in and now it’ll only let me order breakfast at 2:30 in the afternoon. come on ,,
8,['1666510533820915713'],1666510533820915713,rt trustwallet: wendys pretty sure we'd just bash vr headsets together,,
9,['1666509161507463176'],1666509161507463176,rt trustwallet: wendys the limit does not exist?,,
10,['1666508896922378240'],1666508896922378240,wendys ordering a baconator plain with no bun doesn’t mean give me a cheese burger….wtf ,,
11,['1666507566879309828'],1666507566879309828,rt trustwallet: wendys roast us if you can,,
12,['1666507432338530320'],1666507432338530320,joeyculoper wendys yeah everyone knows wendy’s was founded in the sex number year duhhh 😛,,
13,['1666506223867273221'],1666506223867273221,rt trustwallet: wendys can u buy it with crypto,,
14,['1666505681157881857'],1666505681157881857,wendys second day mobile app is broken... the incompetence is very very apparent in your it and management corp staff. someone needs to be fired until this stops. ,,
15,['1666503161090023431'],1666503161090023431,rt saylor: wendys meet bitcoin,,
16,['1666502703055523840'],1666502703055523840,wendys nuggies sound so bomb tho,,
17,['1666501900609499136'],1666501900609499136,sell your bbq sauce in stores wendys,,
18,['1666501469187481624'],1666501469187481624,wendys buns of steel be damned.,,
19,['1666500286049820681'],1666500286049820681,wendys  just watched you store manager slap an employee for messing up an order what is going on in your stores! police here,,
20,['1666499896474759169'],1666499896474759169,"wendys franchisees associated restaurant venture, dave thomas family companies, haza foods, llc, pertoria inc., schmidt family restaurants, starboard group, wenco restaurant group, wen-jai restaurant group, wiley management, wks restaurant group",,
21,['1666499021597204493'],1666499021597204493,wendys yall make customers pay for sauce now ? im trynna see sum before i go to tik tok about yall employee🤔🤔🤔,,
22,['1666499008389341191'],1666499008389341191,"our tastiest giveaway yet? 😋

enter to win a foam finger, team-signed soccer ball and $100 worth of wendys gift cards! 👇",,
23,['1666498624988012553'],1666498624988012553,"rt trustwallet: wendys when 'i'll just have one fry' turns into eating the entire family meal.

oops.",,
24,['1666498279524163601'],1666498279524163601,"i'm at wendy’s - wendys in saint petersburg, fl ",,
25,['1666497964284469259'],1666497964284469259,"jerseymikes doordash if it crashes the doordash app, are you and doordash going to ghost everyone like wendys did during their massive failure? i never heard back from them during the failed promo as well as other times i received wrong food. terrible customer service!",,
26,['1666497728942047232'],1666497728942047232,"wendys site 262 would benefit greatly with some proper training and leadership.  20min in a drive thru and still got the order wrong. 
absolutelyrediculous",,
27,['1666497616304037930'],1666497616304037930,codifybaseball wendys sign this man to do a 4 for 4 ad,,
28,['1666497106276925442'],1666497106276925442,wendys what's your version of   last two times the machine was broken or they were out of supplies to make a frosty.,,
29,['1666496200412123136'],1666496200412123136,"decided to give the new cobb salad at wendys a try since i had reward points.

apparently you can no longer swap out grilled chicken with spicy chickens on salads. wth?

also, is says the cobb comes with bacon, i see no bacon on mine.

very disappointed. i want my points back.",,
30,['1666495523308593169'],1666495523308593169,rt trustwallet: wendys roast us if you can,,
31,['1666493345042948112'],1666493345042948112,rt trustwallet: wendys pretty sure we'd just bash vr headsets together,,
32,['1666493208766074881'],1666493208766074881,"at googlecloudexecforum, we’re hearing how googlecloudtech customers including mayoclinic priceline wayfair and wendys are weaving generativeai into their business processes ",,
33,['1666493208023425032'],1666493208023425032,this is the best thing you’ve ever done. 🥹 ty. wendys ,,
34,['1666493145301803046'],1666493145301803046,like seriously! wendys stop being lazy with these lil plastic and cardboard toys i gotta put together. instructions barely make sense 😒 ,,
35,['1666493011906158606'],1666493011906158606,rt trustwallet: wendys the limit does not exist?,,
36,['1666491687030382608'],1666491687030382608,rt trustwallet: wendys you should mint that as an nft and prolly store it in your trust wallet. jus sayin,,
