,edit_history_tweet_ids,id,text
48,['1623406029235945478'],1623406029235945478,"a burger king without ketchup. how quaint. (at burgerking in grand forks, nd) "
49,['1623403210529468416'],1623403210529468416,why do burgerking subway qdoba and tacobell hate officialftsill and now allow app orders? popeyes does…
50,['1623402399946735616'],1623402399946735616,eatitkatie burgerking whopper whopper whopper
51,['1623401973533003776'],1623401973533003776,have it your way at burgerking 
52,['1623400672505872386'],1623400672505872386,"blairadowler a few years ago burgerking  made an ad with the intention to debunk the idea that their burgers were fake. bk placed one of their whoppers in a container and showed it get moldy over time. it showed the burger was real, but put a sour taste in their customers mouths. mktg475"
53,['1623399054724956170'],1623399054724956170,burgerking lol you’re confused
54,['1623398558526509059'],1623398558526509059,danny_heifetz rodger fuck those guys! burgerking boycottbk
55,['1623398209996324871'],1623398209996324871,mcdonalds you guys should really fix your mobile ordering and app. if the app isn’t gonna work on the restaurants end don’t let me mobile order and then drive all the way to the restaurant just for them to say it’s not working. i’m going across the street to burgerking
56,['1623396366427779080'],1623396366427779080,due to all the commercials i am keeping my word in going to burgerking for kyriemavsdebutday ima try the mexican today. mffl 
57,['1623396143026544640'],1623396143026544640,burgerking what a joke
58,['1623394666216398848'],1623394666216398848,i meant i want a blt from burgerking shade 🤭😲😶😂
59,['1623394635367186433'],1623394635367186433,first time having burgerking in over 10yrs gotta say it's still not great 😒🤷 
60,['1623394202250891264'],1623394202250891264,mengsktv wendys burgerking the bearded legend has spoken
61,['1623393353541865472'],1623393353541865472,.burgerking it's up to you save our country...bringing back whopper wednesday is the only way. sotu2023
62,['1623393224185483264'],1623393224185483264,"rt burgerking_kor: 버거킹 어떻게 가요? 뉴ㅈ..가 아니고 치킨킹 치킨패티룩이요🍔🎧

뉴욕, 파리, 밀라노도 아닌 버거킹에서 패션위크를?

너만의 쥬시하고 크리스피한 치킨패티룩을 보여줘!
버거킹 burgerking 치킨킹 치킨…"
63,['1623390610823516160'],1623390610823516160,austinfracing wendys burgerking wendys ftw
64,['1623389855035039746'],1623389855035039746,"kilmeade burgerking is that the best shot you got shorty?  tell me, what are the republican platforms they are running on?  any ideas or just criticize all of biden’s accomplishments?  i will wait."
65,['1623389189231222792'],1623389189231222792,should i put wendys or burgerking on a very special paint scheme i’ll be racing next week?🤔
66,['1623388507363323904'],1623388507363323904,"surge ccfreestyle burgerking is surge still made with real sugar, or are you using artificial sweeteners?"
67,['1623387631248633859'],1623387631248633859,dawnjohnsonga kilmeade burgerking the overwhelming majority of american workers are free to change employers with no stipulations. that’s the point.
68,['1623387076019331072'],1623387076019331072,"rt tomskingsvcs: cecilia and brianna are making sure our guests know yourule🍔👑

restaurant general manager cheyenne harrison awarded ceci…"
69,['1623387014623100928'],1623387014623100928,"rt tomskingsvcs: melissa goes out of her way each month to make her store more remarkable to our guests! for example, this february, she d…"
70,['1623386969022627840'],1623386969022627840,"rt tomskingsvcs: has anyone heard this new song? goes like:

🍔 🍔  🍔 🍔 👶  ‼️ 🥰 🍔 🤯 🤔 🥓 🍔 

🫵👑  wednesdaythought burgerking"
71,['1623386552049999889'],1623386552049999889,"alans starbucks surprise, frappe.    starbucks drivethrough takeaway fridaynight kfc mcdonalds burgerking lockdown3 lockdown lockdownextension rnumber animation animated animatedvideos quarantinelife 2 johnsontheliar bbcqt"
72,['1623386085173633040'],1623386085173633040,"has anyone heard this new song? goes like:

🍔 🍔  🍔 🍔 👶  ‼️ 🥰 🍔 🤯 🤔 🥓 🍔 

🫵👑  wednesdaythought burgerking"
73,['1623385323521839109'],1623385323521839109,"shanecashman have you reached out about the unfair non-compete clauses mcdonalds burgerking wendys carlsjr force their cashiers to sign. 

we should boycott fast food until them announce they won’t participate in these practices.
sarcasm btw "
74,['1623384419552600078'],1623384419552600078,selcoin kfcturkiye mcdonalds's burgerking neredesiniz
75,['1623384233086418944'],1623384233086418944,burgerking it's good that bk is closing stores in brazil.  brazilians 🇧🇷 prefer mcd.  brazilians don't like companies that sympathize with communism.
76,['1623383635846897672'],1623383635846897672,frankschorn thanks man! i'm speaking with lawyers atm as burgerking are still ignoring me but i'll poss come back to you if that's cool?
77,['1623383580226232323'],1623383580226232323,"dawnjohnsonga adamness16 kilmeade sdepace burgerking they’re disclosed, you don’t read."
78,['1623383569870516227'],1623383569870516227,if burgerking has 1 fan it's me. if burgerking has no fans then tell my family i love them because i'm dead. 
79,['1623381846925910026'],1623381846925910026,selcoin kfcturkiye burgerking popeyes mcdonalds ???
80,['1623381730056081409'],1623381730056081409,we would like to see mcdonalds pizzahut burgerking starbucks......more and moreeeee! 
81,['1623381703547822081'],1623381703547822081,ramongonzalezzz whopper whopper double whopper burgerking don’t worry fuck this guy he don’t know you like i do fr
82,['1623381205386133504'],1623381205386133504,go to burgerking and get a whopper 
83,['1623380147502981128'],1623380147502981128,sjamaann i’m the same age as burgerking
84,['1623379782653059107'],1623379782653059107,"rt antoinetteguhl: non à un burgerking  place martin nadaud, les écologistes soutiennent le  collectif d’habitant-es contre cette install…"
85,['1623379675480473600'],1623379675480473600,i put the lyrics up to the burgerking jingles and made my students sing it lmao it was awesome
86,['1623378968542846988'],1623378968542846988,bbcsuckong burgerking you right
87,['1623378223139590173'],1623378223139590173,"burgerking por siempre será mejor que mcdonalds 🍔 

sorrynotsorry"
88,['1623377773686362116'],1623377773686362116,"burgerking hi top g bro man i got a good one mate 
bk boss: let's put down the prices today
bk workes: yay good one boss
me: no more maggy deez lol 🤓"
89,['1623377639644794890'],1623377639644794890,hey burgerking stop using the same jingle for all of your commercials before i cut my ears off
90,['1623377040295530510'],1623377040295530510,"rt antoinetteguhl: non à un burgerking  place martin nadaud, les écologistes soutiennent le  collectif d’habitant-es contre cette install…"
91,['1623376878454116376'],1623376878454116376,"carolinerathabe i still think burgerking  should've tweeted ""bayakhala thina si mnadi""
🤣🤣🤣"
92,['1623375800568274944'],1623375800568274944,"so, chipotletweets i drove to your location &amp; can’t get food because you have to order online. i scanned the code to order online and it’s error message &amp; i can’t download an app bc my phone is full. here i come burgerking, saving the day🍔

chipotle get your shit together bro."
93,['1623374424538812437'],1623374424538812437,burgerking loadedlions 
94,['1623372616789635072'],1623372616789635072,"¿qué te dejo de bueno los primeros días de febrero? a mí me dejo la deliciosa experiencia de probar una ultra king.🍔👑

burgerking atumanera alaparrilla bklovers ultraking whopper steakhouse whopperjr salchicha tocino carne"
95,['1623372286907584533'],1623372286907584533,hey gave you seen the three chicken sandwiches from burgerking hecka racist! the mexican looks good and is through. the italian looks all there but seems plain. but the american is tomato and american cheese. hella racist! i was so offended. clearly a racist came up w/those
96,['1623371425246769152'],1623371425246769152,"rt tama_nthegang: i couldn't get it out of my ears. 🍔
furry whopper burgerking 

🧑‍💻📹: otsubu_fennec "
97,['1623371108614344713'],1623371108614344713,impossible whopper from burgerking and i added my own vegan mayo. 
98,['1623370759853772808'],1623370759853772808,"burger king is testing churro and mozzarella fries - eat this, not that burgerking fastfood "
99,['1623369799093915674'],1623369799093915674,burgerking ya know what to do 
0,['1623369229457141761'],1623369229457141761,"rt not_the_beeees: helluva boss after hours at burgerking 

helluvaboss "
1,['1623369071592079362'],1623369071592079362,"rt not_the_beeees: helluva boss after hours at burgerking 

helluvaboss "
2,['1623367576301539346'],1623367576301539346,"burgerking 
burgerkingstrasbourglavigie 
avec eux je peux me refaire les abdominaux !
tellement j’ai rigolé intérieurement !
s’il fait froid, c’est une obligation du gouvernement !
à bon!
si on tombe malade par manque de chauffage, pieds glacés !
c’est bonus pour burgerking"
3,['1623366715827695622'],1623366715827695622,burgerking facts 
4,['1623365202191257608'],1623365202191257608,michaelcoudrey you eat hormone filled poultry and beef and drink fuzzy sugar called soda. i wiill take this over the poisons sold by mcdonalds burgerking subway cocacolaco pepsico  etc as ichangetheworld i vodounvi dzifah
5,['1623363908038959104'],1623363908038959104,fair requests ! come on fast food chains … kfcmalaysia mcdonalds burgerking 
6,['1623363860508844033'],1623363860508844033,roku doordash burgerking and mcdonalds and bojangles and popeyes and jj china will make my game day absolutely incredible.  fingers crossed 🤞rokuxdashpass for the win
7,['1623363631164407808'],1623363631164407808,"burgerking 
burgerkingstrasbourglavigie
si vous y allez le soir !
il est préférable d’y aller en tenue montagne !
comme au ski ⛷️ !
ou bien de prendre un rdv chez votre médecin 👨‍⚕️ !
via doctolib!
nous ne savons pas s’il y avait du chauffage ou bien la clim en été !
brrrrrrrrrr"
8,['1623363515556761607'],1623363515556761607,albanesejoe thetoyman1 burgerking potus this isn't an non-compete agreement. it's a single corporation with franchises having employees sign an agreement not to work for other locations of the same franchise.  you libs are dim.
9,['1623362970704048128'],1623362970704048128,burgerking please find someone that can sing for your commercials!
10,['1623362038658637825'],1623362038658637825,kilmeade burgerking old man talking
11,['1623360386983424001'],1623360386983424001,still nothing from burgerking ! burgerkinguk do you have a number i could ring?
12,['1623360075434688513'],1623360075434688513,"burgerking my door dasher just called my phone interupting my day to tell me y'all don't have any damn fries?!?! y'all been on some bull before but come on... how tf you run out of fries?? you're a joke of a king, being outpaced by a literal clown and a ginger. do better"
13,['1623360043033759745'],1623360043033759745,run_lumpy_run burgerking theweebl he kindly helped me out massively by rting yesterday 🙂
14,['1623359301036171264'],1623359301036171264,snelse_ burgerking similar happened to theweebl last year. he may be able to offer advice
15,['1623359044474793985'],1623359044474793985,what an honor to have burger king president tom curtis and rbi ceo jose cil visit our team in michigan! burgerking 
16,['1623358878774689792'],1623358878774689792,rt shanny_yeet: burger king rage burgerking burgerkingrage plane 
17,['1623357252261347331'],1623357252261347331,mericamadness brick_suit burgerking he simply means to mislead the public about a scenario which doesn’t affect the sheer masses. but for those who simply vote for party or against another (more accurate) they will believe this utter nonsense
18,['1623356101319090178'],1623356101319090178,kilmeade burgerking we can all rest easy now that nda’s don’t have to be signed by fast food employees!  that was always what kept me up at night! 
19,['1623355867599982597'],1623355867599982597,"love it! next season, go to burgerking and have them unearth the 90s chicken tenders and fries. the current nuggets and fries are inedible. 😂 adamrichman "
20,['1623355371384614913'],1623355371384614913,"kilmeade burgerking that was just one of the stupidest things coming out of biden’s mouth. i think we could write of book about the lies and stupid things coming out of his mouth. smh and this is our “leader” “houston, we have a problem.”"
21,['1623355024561635328'],1623355024561635328,burger king is set to make major menu change –but there’s a catch... - the us sun burgerking fastfood 
22,['1623354464957595651'],1623354464957595651,keirstyyy burgerking always had the utilities 
23,['1623354464038952965'],1623354464038952965,"burguer king, hamburguesa simple con queso y patatas medianas, sin bebida. 4.10€. cuando cueste. 1.1€ otra vez, vuelvo y mientras tanto, mi cuerpo que me lo agradecerá. burgerking"
24,['1623353223082901505'],1623353223082901505,burgerking we need chicken wraps!!
25,['1623351294458044477'],1623351294458044477,"dkellyderry burgerking never tried busty's actually. 

well if it's the same busty who had the mobile chippy opposite the original trinity back in the day then i have many many times. jesus but that was the highlight of the night regardless of whether you pulled or not 😂"
26,['1623350912243621892'],1623350912243621892,averrone93 dack48 rocredwings burgerking whopper whopper whopper whopper
27,['1623349337102200832'],1623349337102200832,"melissa goes out of her way each month to make her store more remarkable to our guests! for example, this february, she decorated for valentinesday.💗 offering two gift baskets for two lucky raffle-winning guests!  

yourule burgerking raffle virginia "
28,['1623348457615556608'],1623348457615556608,"rt adelard001: lost in la
pornstar: angela white | silvia saige
lanz precht burgerking reemtsma

full movie 🎬: …"
29,['1623347416996134912'],1623347416996134912,double pattyyyyy supremacccy 🍔 burgerking 
30,['1623345770169524226'],1623345770169524226,"occult_octopus reaper_kingtv burgerking lol  it consists of most of the ingredients of the whopper wrapped inside a tortilla. instead of ketchup, mayonnaise, or mustard, the whopperito contained queso sauce."
31,['1623342547132203009'],1623342547132203009,burgerking it’s a shame to see a bunch of burger kings file for bankruptcy.. just to let you know.. the pandemic was not the reason i stopped buying burger king … just look at your burgers these days . the whopper is an embarrassment
32,['1623341574741524487'],1623341574741524487,jennifernpl1 mcdonalds burgerking thank you! truth!
33,['1623340554015883264'],1623340554015883264,burger made in home 🍔🍔 burgerking justinddbb pizzahut 
34,['1623339613724221440'],1623339613724221440,"rt chomowheeler: バーガーキング仕様のファニーカー🔥
初めて間近で見たけどデケ〜😆
ホットウィールみたいだ🤭
バーガーキング来てオールヘビー唱えた

ホットウィール hotwheels
バーガーキング burgerking
ファニーカー https:…"
35,['1623339548632576000'],1623339548632576000,"beckyaberry mcdonalds burgerking in biden's sotu last night, he said he ended non-compete's for burger workers. which, by the way, is complete hogwash. no judge in this country would uphold a non-compete for someone flipping burgers at mcd's."
36,['1623339188274823168'],1623339188274823168,tiktok youtube gaming godofwar godofwarragnarok bk burgerking really? 
37,['1623338251439177728'],1623338251439177728,jennifernpl1 mcdonalds burgerking do explain?
38,['1623337060449890304'],1623337060449890304,faemidway purpvt burgerking two can play at that game 
39,['1623337044104601600'],1623337044104601600,"bigbillbeats you hear that burgerking, stop putting out shitty ads of your shitty food."
40,['1623336806858072066'],1623336806858072066,"despite being open for 14% fewer days a year than competitors, chickfila is still dominating the fast-food industry and won't be serving any super bowl fans this sunday. take that burgerking 🏈 🍟 "
41,['1623336673651179520'],1623336673651179520,"propaganda besta do burgerking  colocando a culpa no estagiário.

engraçado que os donos do bk são os mesmos da americanas. a culpa foi do estagiário?"
42,['1623336425818300417'],1623336425818300417,burgerkingindia any update on this. burgerking burgerkingindia see how pathetic your customer service is?
43,['1623335179258597377'],1623335179258597377,rt lsinbin: ❤️💛 stripgame ronaldmcdonald burgerking 
44,['1623334614894022657'],1623334614894022657,1776america22 mcdonalds burgerking potus california governor talking about a fast food workers union...they deserve more $$...looks like folks will have to learn to cook at home more.
45,['1623333231042117632'],1623333231042117632,burgerking  waiting since 20min for order at pavallion mall sb road pune. getting reply from staff that system is down. don't have a manual process for orders? waiting at lobby. help urgently
46,['1623332815181053952'],1623332815181053952,"rt bradylanevo: piccolo loves whoppers

voiced and edited by me!

(rts very much appreciated 😤)
voiceover voiceacting dbz burgerking …"
47,['1623332793085304833'],1623332793085304833,"burgerking nih specialreport just saw an ad for the burger king  “quad”. we’re all gonna die, "
48,['1623332241962319874'],1623332241962319874,"rt warpsiwah: cast🙍‍♀️:  ayaka muto
lanz precht burgerking reemtsma gaspreisbremse ringsofpower weltkrieg frivolerfreitag mindest…"
49,['1623330950288445443'],1623330950288445443,"kilmeade burgerking hey brian stop being anal, everybody knows that's how you got your job ,ask ruppert"
50,['1623330324569808897'],1623330324569808897,"rt tama_nthegang: i couldn't get it out of my ears. 🍔
furry whopper burgerking 

🧑‍💻📹: otsubu_fennec "
51,['1623330114388824064'],1623330114388824064,"roku doordash 🥳🎉🎊 burgerking, crumblcookies, baskinrobbins  and cvspharmacy for the aftermath of enjoying food, friends and football!  rokuxdashpass"
52,['1623329913318293504'],1623329913318293504,"zevokex burgerking scientific and mechanized conforming to the government laid down laws, rules, and regulations. (2/2)"
53,['1623329906007638018'],1623329906007638018,"zevokex burgerking hi, burger king india believes in the quality, safety, health, and well-being of its guests. the meat used for our products is of the highest quality from government approved suppliers and their abattoirs. the process followed by the suppliers is highly (1/2)"
54,['1623328016557346816'],1623328016557346816,"today, mcdonalds, burgerking, and all burger franchise employees will walk into work with their heads held high, knowing they are no longer held under by the thumb of a non-compete."
55,['1623327415199215616'],1623327415199215616,"rt tama_nthegang: i couldn't get it out of my ears. 🍔
furry whopper burgerking 

🧑‍💻📹: otsubu_fennec "
56,['1623326947945095169'],1623326947945095169,"burgerking this is annoying: my order is one item, it says that item costs 6.79. my pre-tax total is 8.09. where is the other $1.30 coming from? it isn't tax, that's 44 cents. "
57,['1623326000837689345'],1623326000837689345,"le géant mondial du burger, concurrent de mcdonalds et burgerking, envisage de s'implanter en france. plus de 7 000 restaurants existent déjà dans le monde. "
58,['1623324828240424962'],1623324828240424962,polyless4551 burgerking bro copied slideshow from tiktok
59,['1623323880105422856'],1623323880105422856,"burgerking no longer has a monopoly on ""home of the whopper"" "
60,['1623323632503074817'],1623323632503074817,"rt antoinetteguhl: non à un burgerking  place martin nadaud, les écologistes soutiennent le  collectif d’habitant-es contre cette install…"
61,['1623323311089278977'],1623323311089278977,kilmeade whitecastle burgerking that’s what happens when you let an idiot talk
62,['1623323127974338561'],1623323127974338561,burgerking nex chickennuggets garlicsauce sjoralycheeberry $7.80  burgerkingnex serangoon 
63,['1623322229898346497'],1623322229898346497,whenever i get a crown at burgerking burgerking king longlivetheking royal cosplay cosplaymode cosplayvideo tiktok tiktokvideo cosplayyourway 
64,['1623321994191114241'],1623321994191114241,"les khey nouveau projet : faire tous les bus de nantes. pour cet immense défi je compte sur vous pour m'envoyer un max d'argent (et oui faut bien gagner sa vie). je veux être payer en point burger king si possible.

burgerking hogwartlegacy moonlightchicken"
65,['1623321945449328640'],1623321945449328640,burgerking burgerkingindia the meat you use in india(mumbai) is halal or what ? please let me know! its better to get answer from your side directly :)
66,['1623321898850603009'],1623321898850603009,"burgerkingindia burgerking today, i am honoured to receive this crown of onion( not ring ), truly said, “onions” in the description. i hope this was honoured not dropped accident "
67,['1623321422960513025'],1623321422960513025,"🚨alert🚨

point guard sam norman looks to break lebron james’s scoring record tonight! tune in on espn 

burgerking whopperwhopper "
68,['1623320928313638914'],1623320928313638914,ahabs_ghost me when i go to burgerking or subway or when i come to bridgewatwe and have hot dogs 
69,['1623320813725274112'],1623320813725274112,"paris possède déjà de nombreuses  enseignes de fast food nord-américaines. 
l’implantation d’un nouveau burgerking place martin nadaud est une mauvaise idée. dans le 20eme comme ailleurs. "
70,['1623318412377133061'],1623318412377133061,"rt antoinetteguhl: non à un burgerking  place martin nadaud, les écologistes soutiennent le  collectif d’habitant-es contre cette install…"
71,['1623318309289734145'],1623318309289734145,"rt burgerking_kor: 버거킹 어떻게 가요? 뉴ㅈ..가 아니고 치킨킹 치킨패티룩이요🍔🎧

뉴욕, 파리, 밀라노도 아닌 버거킹에서 패션위크를?

너만의 쥬시하고 크리스피한 치킨패티룩을 보여줘!
버거킹 burgerking 치킨킹 치킨…"
72,['1623318048529604608'],1623318048529604608,burgerking nex pineapplestrawberrysundae garlicfries $6.50  burgerkingnex serangoon 
73,['1623317110221946880'],1623317110221946880,i feel bad for those who work at mcdonalds and can’t leave to work at burgerking due to food workers signing non-compete contracts. 🤣🤣🤣🤣 potus you’re an absolute fool!
74,['1623317091582459905'],1623317091582459905,"rt antoinetteguhl: non à un burgerking  place martin nadaud, les écologistes soutiennent le  collectif d’habitant-es contre cette install…"
75,['1623316999374864384'],1623316999374864384,nba_newyork burgerking get on this jersey
76,['1623316985277718530'],1623316985277718530,"rt antoinetteguhl: non à un burgerking  place martin nadaud, les écologistes soutiennent le  collectif d’habitant-es contre cette install…"
77,['1623316906739392515'],1623316906739392515,"rt antoinetteguhl: non à un burgerking  place martin nadaud, les écologistes soutiennent le  collectif d’habitant-es contre cette install…"
78,['1623316392761065474'],1623316392761065474,_hybreed_ mcdonalds_sa nandossa burgerking has left the chat
79,['1623315634271420416'],1623315634271420416,repjeffries also per sniffy joe we found out mcdonalds and burgerking require their employees to sign non-compete agreements. that special sauce is so secret.
80,['1623315224781619200'],1623315224781619200,burgerking meus amores eu vou virar uma bolinha de tanto nugget que eu vou comer! manda mais promos que eu amooooooo 
81,['1623314967461081088'],1623314967461081088,burgerking i just had my first plant based whopper. if someone hadn't told me i'd have thought it was meat welldone delicious
82,['1623314170476130305'],1623314170476130305,"aujourd'hui burgerking !
(j ai zappé la photo)
mais j ai pris des fcking pancakes !
❤️🥰
c'était grave bon en vrai 
presque aussi doux que le son des explosion de mes champis par mes ennemie 
halala🍄❤️"
83,['1623312555610451969'],1623312555610451969,"burgerking your app invites me to enter additional transaction ids, but blocks more than 1 transaction id being entered 'per day'. why?
also, your app states a transaction id must be entered within 48 hours, but my monday 1pm receipt can't be entered at 8:25am wednesday. why? "
84,['1623312542230618112'],1623312542230618112,just read my burgerking non-compete. i’ll be able to work again in 7 months.
85,['1623310590209929216'],1623310590209929216,"check out user3742794200498's video! tiktok 
mcdonalds burgerking is numb-nuts right?"
86,['1623310278023647232'],1623310278023647232,burgerking nft check to this and others specially hamburgers 👍 
87,['1623308783844745223'],1623308783844745223,"wendys mcdonalds burgerking your salads are 😢 please add a big mac salad, whopper salad and baconator salad, pretty please 😊"
88,['1623308295120498689'],1623308295120498689,thiccacuga snelse_ burgerking how would being from argentina prevent someone from knowing about artists' rights?
89,['1623308214879113216'],1623308214879113216,"the potus of the united states told us last night that people working at “burger places” have to sign non-compete agreements. huh? is this true mcdonalds burgerking 

of course it isn’t."
90,['1623307628553052161'],1623307628553052161,"adeleshiv kilmeade jmclghln whitecastle burgerking that's not a low paying job and those types of careers, yes non-compete are used bc it keeps her from taking patients if she leaves along with any other proprietary info she learned while in that practice. if she doesn't like it, don't sign and start her own practice."
